x,y,z
-0.0665,-0.007755576618269724,-0.0013323993206330043
0.06271846760459565,0.0032384749044998325,0.035
-0.0665,-0.004035380104741912,-0.007474220405049699
-0.05565573532947865,0.01075,0.02535863131204811
0.03901015761818312,-0.01075,0.015341583905759994
-0.03563878653138767,0.008087677550477502,-0.035
0.039409469874579106,-0.0030260513527374747,-0.035
-0.01724415336284897,-0.01075,0.03022040852387961
0.043523568682069025,-0.00782870944875887,0.035
-0.028970853385764675,0.007009778756807509,0.035
-7.479928220749388e-05,-0.01075,0.030640103577893416
-0.03889349753152179,-0.01075,-0.008568161117575149
0.03438406655475203,0.01075,0.005765109734485983
0.0665,0.0025130652455430114,0.024791928942884588
-0.060234608790305955,0.004429187503285095,-0.035
0.052411115706528774,-0.0074364901923278,-0.035
-0.05191057436250786,0.01075,-0.026318210948174166
0.033580796670988296,-0.01075,0.020606540964264897
-0.013888086722665699,-0.01075,-0.010146278826943494
0.023101746609590766,-0.010159290944253616,-0.035
-0.015999855710090008,0.01075,0.004067769163363932
-0.015925096649608103,-0.01075,0.017760373243156755
-0.063118482150242,0.01075,0.030806129777513486
-0.023694115264562,0.006608715456229978,-0.035
0.05035051825197091,-0.01075,0.01605480224103694
0.009450141009664528,-0.01075,-0.020975979197401712
0.046177753133239054,0.01075,-0.03314971860735022
0.0022699986461860583,0.01075,0.03179936398793934
0.016910115001845694,-0.007303201242147682,0.035
-0.01596140894833576,0.01075,0.0068125281354680725
-0.050289074290970355,0.01075,0.033889058516124435
0.008240290691135188,0.01075,-0.026266677588698405
0.005303214133405593,-0.01075,-0.03262476084744559
-0.048153441637177094,0.01075,0.007797676078168572
0.05231960171561645,0.01075,0.033028548473051034
-0.04216045153903043,0.01075,0.03153438703042728
0.0626427443696586,-0.01075,0.025264471917560524
0.04984390796710203,-0.01075,0.00013354869804539649
-0.0665,-0.009572270457523362,-0.008061063341424122
-0.03620927814069595,-0.01075,0.03465047619598437
-0.029829738220103312,0.01075,0.008383790594174753
0.03136499122005023,0.008116590027776397,0.035
0.008320494754788854,-0.01075,0.03309089684466547
-0.0024654890982075267,0.01075,-0.019456174850033148
0.03375689043700561,0.01075,-0.02699366235896561
-0.009537281682221156,-0.01075,-0.019258546733386395
-0.014575936069072502,-0.01075,0.004150167515875294
-0.0665,-0.007192171200464604,0.007986147655621327
0.03335001603568355,0.01075,0.034818930486480756
-0.05530677661970229,0.01075,-0.03319210767686273
-0.0665,-0.003850873655713096,-0.015201548574557466
0.060422484306270986,-0.01075,0.01303501234807914
-0.033825714879981275,0.01075,-0.002823604189484144
0.022368099832837274,0.01075,0.025106119473856256
0.014395425661000744,0.01075,-0.011274065644923704
0.04569820556517194,0.01075,0.024787769679636557
0.030040178741842963,-0.0075810673505975895,-0.035
0.005251239430113054,-0.01075,0.0006702104503222145
0.0665,-0.0053429554423907654,-0.02423032018453606
0.05605687842867395,0.01075,0.004418469333236492
-0.03967620571505806,0.01075,-0.021101437013812202
-0.0665,-0.004076121129802376,-0.005327984896465285
0.007756250489836955,-0.006616581301662276,-0.035
0.0549632886702421,-0.01075,0.01839122581556067
-0.04320685740857884,-0.01075,0.013008936542588778
-0.014152021359705419,0.006746933239015627,0.035
0.021475669708571628,-0.01075,0.03255499673869623
-0.0665,0.00480615137756838,-0.014755081173654525
0.025052184816831025,-0.00976034771700332,0.035
-0.03023873316315931,-0.01075,0.015409071549992642
0.0006753792793328522,0.01075,-0.014270370539731202
-0.06337257551011895,0.01075,-0.012486841693762785
0.052714722762181455,0.01075,0.007638382440444163
-0.04344224255647558,-0.01075,0.029583994277312994
-0.044882833149808087,-0.01075,-0.017959562013864477
-0.018987259984859645,0.01075,-0.009268474924950885
-0.0665,-0.006626302759177414,-0.006482264445947759
-0.019349584290241653,0.01075,0.01671627840703345
0.0665,0.007165863373277493,-0.017360039453973457
0.06579861216575188,-0.01075,-0.020270308192401183
-0.05122937627606208,0.010428162079588202,-0.035
-0.05154729299235384,0.01075,0.009004789080147818
-0.04007816450970965,0.010691123277768956,0.035
0.035641350705898286,0.01075,-0.03178514846795241
-0.03209313689801051,0.01075,-0.023832633723752827
0.012589395668165082,0.008766452834052228,-0.035
0.006823252838540517,0.01075,0.012085036187710882
0.009384518139455428,-0.010220137494759902,-0.035
0.0417986548717513,0.01075,-0.02422777007614242
-0.0410474151771297,0.01075,0.0318578892433745
-0.032481101593642495,0.01075,0.01884574310279971
-0.01729452770582749,0.01075,-0.008169555631663727
0.009061473705574127,0.01075,0.011663365563995345
-0.05418890848530569,0.0033865515315544305,-0.035
0.0665,0.00923629562087107,0.033455901667593047
-0.04917728822781901,-0.006196299995542571,0.035
0.047913086553030386,0.01075,0.0023720970363039773
0.002572905306998413,0.01075,0.03300559720054255
0.01784304863671867,0.01075,-0.010863538663651945
0.04549003060880322,0.01075,0.02984799945578108
-0.006444064784224976,0.01075,0.027698157488273117
0.018611354049849087,0.01075,-0.015759652315842837
-0.017346386370821948,0.01075,-0.018316393940755446
-0.011168614781182612,-0.01075,0.012172688671382659
0.02970946397455955,0.01075,0.0268857571887251
-0.056161165555314294,0.008744295474986558,0.035
0.021860557881793953,-0.01075,-0.009396724197495238
-0.016008511172336495,-0.01075,0.008881851590908658
0.03811030749276301,0.01075,-0.011798219482087438
-0.0022639832813453192,0.01075,-0.03237271017455817
0.05321837794541172,0.01075,-0.01106939492070514
0.030223484066584802,-0.01075,0.03109411966449102
0.03272256263846275,-0.01075,0.0010038210432579478
-0.01020419851754363,-0.01075,0.0004270912122656956
-0.05710874312635861,-0.01075,0.033140292925551165
0.014660177022779455,-0.01075,-0.03083453954028098
-0.004648065018709978,-0.01075,-0.0166804855198883
-5.575166931812148e-05,-0.01075,0.001090783843106416
0.006327472222158556,0.01075,-0.028715691643508984
0.047356366200394226,-0.01075,0.005210150347362177
0.05641453860318674,0.01075,0.010696987255758773
0.029548332301396828,-0.01075,-0.003849728586511489
0.05097507420238391,0.01075,0.02221176603319644
-0.06394823029077198,-0.01075,0.026619748899200994
0.03839338434110283,-0.01075,-0.0009042042590064886
0.03016265919434412,0.01075,0.031140447470174026
0.009703942469720755,0.008565065138177803,-0.035
-0.027389187623925892,0.01075,0.019628011710100382
-0.0665,0.010560194250566503,-0.022968361302722937
-0.030826965198581094,0.01075,-0.023138508960249958
0.004988170349959645,0.01075,-0.034266081716792976
0.04787349907285719,-0.01075,0.014989278695819938
0.01959927637166875,0.01075,0.010388578421005025
0.03782920743309705,-0.01075,-0.016332302226792182
0.02002288251079682,-0.01075,0.014816805392755664
0.051999880613499735,-0.01075,0.012702681602216576
-0.030342081256295263,-0.01075,-0.027681835784718306
0.026495431190160526,-0.01075,0.033173495032103206
-0.0034985422929817572,0.01075,-0.019202446559122663
-0.04738677100116967,0.004236294725011705,-0.035
-0.01005527358239261,-0.01075,0.015296002277165432
-0.06524537647547562,-0.008038557028079325,0.035
-0.06283850489766374,-0.01075,0.02202087997183979
-0.06464469720034947,-0.01075,0.0020258584997938367
-0.017011044721612703,0.01075,-0.013023323784984615
-0.01234529579617577,-0.01075,0.023665155995961015
-0.01950383489812381,-0.01075,-0.03122966474407693
-0.023236417615369813,-0.01075,-0.020325028002415882
0.04016825133807783,-0.01075,0.025026913063887463
0.048440952300444026,-0.01075,0.007416578001520534
-0.03252821794766676,-0.01075,-0.016626839812783317
0.03617816447435522,0.01075,0.015717036054224635
-0.016966512599545902,0.01075,0.01439414252955526
0.0624405723847591,-0.01075,0.03337956061462184
-0.008334215212809873,-0.01075,-0.02647851596193347
0.028770385453100233,-0.01075,0.02715235732942714
0.058642202258399126,0.01075,-0.016415008334041442
-0.011631734083066114,0.01075,0.005020669502025857
0.01763534870976006,0.01075,-0.02058516953795716
0.0513148357318607,0.01075,0.02514531919128339
0.06379315802409395,-0.01075,-0.001329287989345708
0.021472452365612064,-0.005739757971702579,-0.035
-0.05253213577620491,-0.01075,-0.02825154054883952
-0.060550465386674225,0.01075,-0.011334704276726473
0.03427262030701378,-0.01075,-0.014848931623743813
-0.017477795329471385,-0.01075,-0.027701048919864926
-0.018780162069941098,-0.01075,0.030276254776049186
-0.0006951814301510845,-0.01075,-0.018557040212365192
0.04503286029478068,-0.01075,0.028380970847282277
0.013067548299984522,0.01075,-0.030537868719514805
-0.010691092755355895,-0.01075,-0.02380687292201386
-0.007036514293079124,-0.01075,-0.01383291367308994
-0.007589407058139916,0.01075,0.029058261770700353
0.05707728522117542,-0.01075,-0.02785769429644539
-0.018025902314957785,0.01075,0.03078616553807463
0.030650011912524297,0.01075,-0.03226186068980785
-0.0665,0.007681657716589669,0.004591765126575782
0.005790812306348522,-0.01075,-0.024701875931533217
-0.05234981909504083,-0.01075,-0.01685556724078273
0.03372997916397492,-0.01075,0.03213450780544977
-0.05996204281482405,0.01075,0.005844743399108024
-0.02401648428291861,-0.010213223205737912,0.035
0.007446413460252058,-0.01075,-0.01452057606089184
-0.006500195616480728,-0.01075,-0.012370154004381032
-0.03456862757329058,0.01075,0.024366733122388684
-0.032341027746903506,0.01075,-0.001523059257825421
-0.04825461382737571,-0.01075,0.014894293517378768
-0.04118947677003795,0.01075,0.0012311712756415266
-0.037229952592592847,-0.004070090000607995,0.035
0.06505653377876121,0.01075,-0.02601445184427273
0.01738349368109205,0.01075,-0.028234793704019434
0.0020173588350715366,0.01075,0.023267286932780733
-0.02078446546897432,0.01075,0.01510802632194927
0.050745468333520484,0.01075,0.004222235675570632
0.06582430650324014,-0.006339030862561684,-0.035
0.03138887273885899,0.01075,0.0033706265483572917
-0.062156015085922965,-0.01075,-0.008101491841751421
0.043214018232217044,0.01075,0.0019119906043726237
0.0035536143433653467,-0.01075,-0.02563104436224714
0.04251699055842037,-0.01075,0.014096531850780511
0.00024331438459142263,-0.01075,0.017743120261428262
-0.054663442738895306,-0.01075,0.024110486891376598
-0.0665,-0.008936817618696552,-0.009905648133212049
0.03884230018801231,-0.01075,-0.029462999489304337
0.033239913394825994,0.01075,0.0016509115386873496
0.05859861213427704,0.01075,0.004271592969109138
-0.03816056632689585,0.005624353765742416,-0.035
0.006874838550102347,-0.01075,0.02366568868200264
0.041545812022481185,-0.01075,0.029993075084220236
-0.03594809511253269,-0.01075,0.02950079674572742
0.006625164583725911,-0.01075,0.022622338085178426
0.009234486892069266,-0.008966482878271311,0.035
0.028230760424212825,-0.004917447698952355,0.035
-0.00021287024648389274,0.01075,-0.007848069762351348
0.020490176453429557,-0.01075,0.011362704696826459
-0.06008052421358753,0.0033785953649232824,0.035
0.04086425816294316,-0.01075,-0.007891070431625374
-0.008257984123895341,-0.01075,-0.03276102943175582
-0.06056272654556155,0.0047866263332718584,0.035
0.020927891776933855,0.004395010694610135,-0.035
-0.0631991375377168,-0.007968295359259057,-0.035
0.015054652079485364,0.01075,0.0028474786112874725
0.03355569255209903,-0.01075,0.016702237282397114
0.0665,-0.0075656101315147665,0.02006218624054506
0.017698672727754716,-0.004849870981156978,0.035
-0.038473170996678685,-0.01075,-0.025287069683247225
0.062396343359752006,0.01075,0.03110759527007445
-0.028574849680496645,0.01075,-0.028423173383121336
0.006740868768449794,-0.01075,0.02679032156400537
-0.0054033894152661355,0.01075,0.02394284965874667
-0.0665,0.006034689806806302,0.03066779184706947
0.05898825733616736,-0.0038186151387615283,0.035
0.04320051543412118,-0.01075,0.028105801224214882
0.019981865793996176,-0.01075,-0.019324751705622575
-0.03306242653833068,-0.01075,-0.03490383333461275
0.05680867103525447,0.01075,-0.022868469409391447
0.04368730512070956,0.01075,0.0006028876172717579
0.0506639660909861,-0.01075,0.012452250280918786
0.013848287376140134,0.007407341749490462,-0.035
-0.03815446598843518,-0.01075,0.00878538922908232
-0.004131732979150177,0.007537101399451232,0.035
-0.05864672872788029,0.01075,-0.018700101551942867
0.012455533672714264,-0.01075,-0.03495723227669238
0.034508550113271086,-0.005209473001808759,0.035
0.0665,-0.008116620268525502,0.03178423492615684
0.043098870368134284,0.01075,0.02971676080115157
0.06066543464727248,-0.01075,0.023788595887112206
-0.0036147954810270555,0.01075,0.009468991370128549
0.023002147776680942,0.01075,0.02634807019986444
-0.061708091472922416,0.005830405873421037,-0.035
0.05078859863483476,0.008783513216038555,-0.035
-0.026375776682478452,0.01075,-0.00020239845847713767
0.06082652324119525,0.01075,0.031297400273842126
-0.0011802908020678016,-0.01075,-0.017230820482589462
-0.005991326620501752,-0.01075,0.026474717455659318
0.011973846810141124,-0.01075,0.004434803468299456
-0.005307278014095293,-0.01075,0.004482322089574414
-0.06613947855794888,0.01075,0.0012813346160740133
0.057029900786938315,-0.01075,-0.03014076992132389
-0.012653424517091748,0.01075,-0.005788770254958574
0.06446469145332896,-0.01075,0.005163997239381692
-0.037942864875183405,-0.010671489585913662,-0.035
0.04468372479808336,-0.01075,0.009836416598662578
-0.05351809458831955,0.01075,-0.00470705243459783
-0.02401518986784918,0.01075,0.020133660283297813
0.007819007877123176,0.01075,-0.03311091173399622
0.05284947605360929,-0.01075,-0.023291158882007768
-0.010359098600959668,-0.01075,-0.02240830284328424
0.046981520590340164,-0.01075,-0.034575859744761614
-0.015824752384365412,0.01075,0.0258528816948351
-0.028399704543408816,-0.01075,0.015016359219353126
-0.0665,-0.005205386041240481,0.02349585817890642
0.0665,0.007885028036596402,-0.0048526143324565466
-0.0665,0.010440890016315766,-0.021662904030142732
-0.0030190876589860777,0.01075,-0.024232753221259985
-0.027727887422017095,-0.01075,0.01970816983841852
0.015357798079106443,-0.01075,0.02082835235376538
0.0150818441344465,-0.01075,0.021939610614056
-0.021362973516898663,0.01075,0.0023434075433704724
0.0665,-0.0033410067324581762,-0.017042783041236256
-0.05163547829580116,-0.01075,-0.030363921468852306
-0.03559947981465961,-0.01075,-0.019220762410214073
0.0072081819581719525,-0.01075,-0.0245696296065938
0.05381606131305502,-0.01075,0.01893982760465207
-0.054453230435894666,0.01075,0.004029435452698252
-0.057126984205702495,-0.01075,-0.019752164214186782
0.02425757882461796,-0.01075,-0.02505960252955918
-0.00743042897087836,0.01075,0.03139540834519354
-0.010469942146350816,-0.01075,-0.02880974665630609
-0.04256413761654898,-0.01075,-0.0062950062558483275
-0.03272228954808549,-0.01075,-0.006199422712590663
0.06472982549191428,0.0037737797345328856,0.035
0.04100130454641958,0.01075,0.03395041581127302
-0.03048362878413624,0.01075,-0.01563212482900096
0.011517064544950315,-0.01075,-0.03341762418938832
-0.002408124036911513,0.01075,0.025195776211934362
0.02607780517476259,-0.01075,-0.03425144699592253
-0.03754905974354595,0.01075,-0.006379445883729878
-0.003453821600153048,-0.01075,-0.027482131544138734
0.016258538512566492,0.01075,0.0026038979885932706
-0.030765432547145324,-0.01075,0.019066852759154047
0.04042121684491573,0.01075,0.0005304054303177791
-0.026187561941800004,0.01075,0.009995550967429906
-0.028850717684826582,0.01075,-0.007517061571532525
0.019804534005946117,-0.01075,0.009552366021215272
0.024875914808569793,-0.01075,-0.027441188604445416
0.0665,-0.007300091506670688,-0.0026248408091265885
0.005907668489463315,0.01075,-0.02298716030990243
-0.007298275256929415,-0.01075,0.01343950032202243
0.02234289567408062,-0.01075,0.02146116657587284
0.011056912193167595,-0.01075,-0.01601691733760062
0.0011538815239333505,0.01075,-0.008473762019194968
-0.02740203723728158,0.01075,-0.0070872319184022495
0.0655085846687406,0.01075,0.0027039191346285643
-0.002641333176353511,0.010183642670001845,-0.035
0.025001224240246166,0.01075,-0.02803753143602164
-0.029296959728774385,0.01075,-0.029302127576673623
-0.0665,0.010285013310071735,-0.028442005016220864
-0.0665,0.005830376296867973,-0.016676479255222545
0.0608691165431747,0.01075,0.011173862123457112
0.010695534928598122,0.01075,0.009086591199214594
-0.053893460869225585,0.01075,-0.019678023504795035
-0.04147068947883917,0.009781301201552935,-0.035
0.01823131048386218,-0.01075,0.027132706859545275
-0.056670668565711575,-0.01075,-0.0005412594789837577
0.03138043279965185,0.01075,0.008730950559470069
0.059236455703315136,0.01075,-0.01235532907272071
0.03884276175215024,-0.01075,0.03351389378653555
0.05060087283490526,0.01075,-0.01658669422248705
-0.04458112440501148,-0.01075,-0.0012872730090852103
-0.021721698485738294,-0.01075,0.024589524196289694
0.05230462549489579,0.01075,0.02039326653788439
-0.05878978811862892,-0.01075,0.03148331873546163
0.02137934891481346,-0.00990769829146264,-0.035
0.007038677598059373,0.01075,0.007791470147424914
0.019391690206474688,0.01075,-0.015105812488349538
-0.0665,0.006114485119368976,0.02097359606729149
-0.02477519667613745,-0.01075,-0.016145997884635305
-0.013597891347374887,-0.01075,0.002682855518705396
0.006328274305365908,0.01075,0.009264554902288419
0.0665,0.006792405586526197,-0.004641207897649945
-0.008645822873559993,-0.005561250214137692,0.035
0.026394401341379686,-0.005791732521799664,0.035
0.054062076028686026,0.01075,-0.020111325710601757
-0.0311356468737152,-0.01075,-0.030510491781646165
-0.028438365749587954,-0.01075,-0.027604130216291017
-0.04770001172062034,0.01075,0.03266275635078876
-0.007234883517139301,0.01075,-0.029629159072033007
0.02885447467331987,-0.01075,0.02877088961257329
0.0002920827235995266,-0.00936674575134761,-0.035
0.03252744254977684,-0.01075,-0.02138347455408142
-0.03304734797879544,0.01075,-0.02855911136863437
0.02264181334558263,0.01075,0.023731349654189285
-0.03869790395713994,-0.01075,-0.004164134282606424
-0.04209283126140628,0.01075,0.022140222473777824
-0.033784868214861666,-0.01075,0.0008490422021756594
-0.00791018757970905,0.009982593959327256,-0.035
0.012401271306116193,-0.01075,-0.02332720964282259
-0.03036872522195158,-0.01075,0.005110539273448917
0.0541406461639351,0.01075,-0.009005487195604726
-0.04177101623236981,-0.01075,-0.028164535929411122
-0.00023346135303627114,-0.01075,0.03216921865938446
-0.0665,-0.009530924132914242,0.0034353278647177507
-0.02028813258464221,-0.01075,0.012042581209997176
0.03760840713662597,0.01075,0.011909995731508527
-0.0665,0.008930848324526685,0.028256934597218702
-0.0665,-0.004661103644789085,-0.02904234995645473
-0.0665,0.009014746743290211,0.031964632842040056
0.0552260348794604,0.010615388508644501,0.035
-0.009465563051434839,-0.01075,0.008267608413446585
0.010490728074027192,-0.01075,-0.029295144622892358
-0.01240330230236341,-0.01075,-0.026349076754206197
-0.01668884703457662,-0.01075,-0.017825117073349987
0.02694041099529213,-0.01075,-0.012419070649744346
0.06427851412813917,0.01075,0.0251556155509403
-0.024247325906732564,0.007020814647397878,0.035
-0.048580808210230905,0.01075,0.025897404162815774
-0.03572694858909663,-0.006421804608292244,-0.035
0.0665,0.004307046651016928,-0.02750333042140035
0.06357036725629196,-0.01075,0.0250216963693861
-0.010655902296370208,0.01075,-0.0029544716386684655
-0.013420638585931038,0.01075,-0.009576706242615494
-0.05282418325668949,-0.01075,0.01886832148078465
-0.015682776219161518,0.01075,-0.00943067444155768
0.051186747611388375,0.01075,-0.015278448006202955
0.011804434426330612,0.01075,0.011871274866808654
0.0034476058904322066,-0.002752354249628764,-0.035
0.005388846498013328,-0.01075,-0.03494828199596178
0.0665,-0.00831343213389185,-0.022290428738364926
-0.015355174353947926,-0.01075,-0.010526877509698503
-0.04884006169714178,-0.01075,-0.02099351548583738
-0.04222675316659986,0.01075,0.02646753312687055
-0.045043772700093174,0.01075,0.021552018399232348
0.03678226262590337,-0.01075,-0.002941949058441487
0.0665,-0.0064244024015923515,-0.010556387818879659
0.016534143326334648,0.003806172275710784,0.035
0.0661769912913471,-0.01075,-0.001033082787383753
0.03250344911736982,-0.01075,0.005161642642509304
-0.024090285194063636,0.01075,-0.001684432058912201
0.019269566268708085,0.01075,-0.026019347079420718
0.007460741603990892,0.01075,0.021655448302024732
0.04379539144339081,-0.01075,-0.015333002057275127
-0.06458493232961188,-0.01075,0.01724822710311168
-0.03335040929394859,-0.01075,0.013753200955949361
-0.043430239666236485,-0.01075,0.009907272017454602
-0.029686811084404165,-0.01075,-0.011906289290563227
-0.004532991915487214,0.01075,0.02797488098415213
-0.0651894742942473,-0.01075,-0.007112695213442509
-0.004368590057948242,-0.01075,-0.0004150490732431067
0.0025728310789255443,0.01075,-0.00552075518644482
0.010689654062170428,-0.00948398337101479,0.035
0.010036953169447006,-0.01075,0.00386223333929267
0.053744399005182214,0.01075,0.03189548117920209
0.020101174012541217,-0.01075,-0.03381664451776162
-0.0018024551629312463,0.01075,0.03029848521924458
-0.0659492026211276,0.002569839640178921,0.035
0.004840173857631025,0.01075,0.010044434336425177
-0.021608471963129136,-0.01075,-0.013216548361179234
0.00737796032477523,-0.008160115864868664,-0.035
0.052308326237625505,-0.01075,0.011716366955266622
0.01221272153715118,0.0038594921002389664,-0.035
0.0665,0.010397472695187544,-0.03322855536763857
-0.05322048492362756,0.01075,0.006161825575817265
-0.02410076978656403,-0.0035935715090281307,0.035
0.04906944329663201,-0.01075,0.01064020451144837
-0.03461666379117197,-0.01075,-0.01478721826100271
-0.0596961168662907,-0.01075,-0.010078077140580594
-0.0665,0.007362947034253218,-0.015953668157550303
0.05320039304252332,-0.01075,0.011129460078958459
0.047159818608270954,-0.01075,0.011030953564850794
-0.06434015033648519,0.01075,-0.019325319308403144
0.02444357947273707,-0.01075,0.009485270923406508
-0.025360215315744228,-0.01075,-0.025098889426535487
0.04202767707316531,0.01075,0.019695154847503758
0.0665,-0.004209509267728798,-0.0195045875044976
-0.026025676298684318,-0.01075,0.011841711134411324
0.06057305403002142,-0.01075,0.021554637274030085
0.04544887600452949,-0.01075,0.006411925237094433
